"","filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"182","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P9",1970.41420118343,NA,NA,NA,0,"se","xy_mean_error"
"183","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P10",524.999985328088,NA,NA,NA,3.84615384615392,"se","xy_mean_error"
"184","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P10",1972.78106508876,NA,NA,NA,0,"se","xy_mean_error"
"185","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P11",526.923062251164,NA,NA,NA,5.76923076923094,"se","xy_mean_error"
"186","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P11",1974.55621301775,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"187","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P12",532.692307692308,NA,NA,NA,9.61538461538453,"se","xy_mean_error"
"188","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P12",1976.33136094675,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"189","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P13",534.615390117352,NA,NA,NA,9.61538461538453,"se","xy_mean_error"
"190","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P13",1978.69822485207,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"191","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P14",521.153842485868,NA,NA,NA,11.5384615384615,"se","xy_mean_error"
"192","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P14",1981.65680473373,NA,NA,NA,0,"se","xy_mean_error"
"193","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P15",532.692307692308,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"194","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P15",1984.02366863905,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"195","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P16",523.07693041288,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"196","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P16",1985.20710059172,NA,NA,NA,0,"se","xy_mean_error"
"197","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P17",538.461545797495,NA,NA,NA,9.61538461538453,"se","xy_mean_error"
"198","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P17",1987.57396449704,NA,NA,NA,0,"se","xy_mean_error"
"199","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P18",530.769230769231,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"200","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P18",1989.34911242604,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"201","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P19",523.076923076923,NA,NA,NA,5.76923076923072,"se","xy_mean_error"
"202","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P19",1992.30769230769,NA,NA,NA,0,"se","xy_mean_error"
"203","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P20",523.076923076923,NA,NA,NA,3.84615384615392,"se","xy_mean_error"
"204","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P20",1994.08284023669,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"205","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P21",528.846157514132,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"206","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P21",1995.85798816568,NA,NA,NA,0,"se","xy_mean_error"
"207","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P22",534.615380947407,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"208","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P22",1997.04142011834,NA,NA,NA,0,"se","xy_mean_error"
"209","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P23",530.769223433275,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"210","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P23",1997.63313609467,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"211","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P24",524.999992664044,NA,NA,NA,5.76923076923094,"se","xy_mean_error"
"212","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P24",1999.40828402367,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"213","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P25",528.846146510198,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"214","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P25",2001.18343195266,NA,NA,NA,0,"se","xy_mean_error"
"215","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P26",530.769223433275,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"216","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P26",2002.95857988166,NA,NA,NA,0,"se","xy_mean_error"
"217","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P27",528.846146510198,NA,NA,NA,7.69230769230762,"se","xy_mean_error"
"218","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P27",2004.73372781065,NA,NA,NA,0,"se","xy_mean_error"
"219","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Antler size (cm)","CM_P28",530.769223433275,NA,NA,NA,5.76923076923072,"se","xy_mean_error"
"220","MA_Strucsize_Year_Mon(2013)_C_moose.jpg","Year","CM_P28",2006.50887573965,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"221","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P1",703.488377637641,NA,NA,NA,29.0697674418604,"se","xy_mean_error"
"222","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P1",1921.89349112426,NA,NA,NA,0,"se","xy_mean_error"
"223","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P2",678.294566250587,NA,NA,NA,15.5038759689922,"se","xy_mean_error"
"224","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P2",1934.31952662722,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"225","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P3",697.674411211827,NA,NA,NA,19.3798449612402,"se","xy_mean_error"
"226","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P3",1939.6449704142,NA,NA,NA,0,"se","xy_mean_error"
"227","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P4",715.116271676943,NA,NA,NA,31.0077519379845,"se","xy_mean_error"
"228","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P4",1943.19526627219,NA,NA,NA,0,"se","xy_mean_error"
"229","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P5",680.232550746711,NA,NA,NA,11.6279069767442,"se","xy_mean_error"
"230","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P5",1946.15384615385,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"231","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P6",689.922451048858,NA,NA,NA,15.5038759689922,"se","xy_mean_error"
"232","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P6",1949.1124260355,NA,NA,NA,0,"se","xy_mean_error"
"233","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P7",662.790668103122,NA,NA,NA,7.75193798449618,"se","xy_mean_error"
"234","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P7",1951.47928994083,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"235","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P8",686.04648205661,NA,NA,NA,19.3798449612403,"se","xy_mean_error"
"236","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P8",1955.62130177515,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"237","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P9",662.790712460067,NA,NA,NA,11.6279069767442,"se","xy_mean_error"
"238","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P9",1957.98816568047,NA,NA,NA,0,"se","xy_mean_error"
"239","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P10",666.666681452315,NA,NA,NA,15.5038759689922,"se","xy_mean_error"
"240","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P10",1959.76331360947,NA,NA,NA,0,"se","xy_mean_error"
"241","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P11",680.232572925183,NA,NA,NA,15.5038759689921,"se","xy_mean_error"
"242","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P11",1960.94674556213,NA,NA,NA,0,"se","xy_mean_error"
"243","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P12",662.790712460067,NA,NA,NA,17.4418604651163,"se","xy_mean_error"
"244","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P12",1962.72189349112,NA,NA,NA,0,"se","xy_mean_error"
"245","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P13",666.666681452315,NA,NA,NA,11.6279069767443,"se","xy_mean_error"
"246","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P13",1965.08875739645,NA,NA,NA,0,"se","xy_mean_error"
"247","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P14",666.666681452315,NA,NA,NA,13.5658914728683,"se","xy_mean_error"
"248","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P14",1966.86390532544,NA,NA,NA,0,"se","xy_mean_error"
"249","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P15",664.728696956191,NA,NA,NA,11.6279069767442,"se","xy_mean_error"
"250","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P15",1969.23076923077,NA,NA,NA,0,"se","xy_mean_error"
"251","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P16",664.728696956191,NA,NA,NA,21.3178294573643,"se","xy_mean_error"
"252","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P16",1971.59763313609,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"253","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P17",666.666681452315,NA,NA,NA,13.5658914728683,"se","xy_mean_error"
"254","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P17",1975.14792899408,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"255","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P18",662.790712460067,NA,NA,NA,17.4418604651163,"se","xy_mean_error"
"256","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P18",1979.2899408284,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"257","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P19",668.604651162791,NA,NA,NA,15.5038759689922,"se","xy_mean_error"
"258","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P19",1983.43195266272,NA,NA,NA,0,"se","xy_mean_error"
"259","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P20",674.418604651163,NA,NA,NA,15.5038759689922,"se","xy_mean_error"
"260","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P20",1985.79881656805,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"261","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P21",660.852713178295,NA,NA,NA,11.6279069767443,"se","xy_mean_error"
"262","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P21",1988.16568047337,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"263","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P22",668.604651162791,NA,NA,NA,17.4418604651164,"se","xy_mean_error"
"264","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P22",1991.71597633136,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"265","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P23",651.162790697674,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"266","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P23",1994.67455621302,NA,NA,NA,0,"se","xy_mean_error"
"267","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P24",655.038759689922,NA,NA,NA,13.5658914728682,"se","xy_mean_error"
"268","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P24",1998.22485207101,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"269","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Antler size (cm)","NTM_P25",653.10076040815,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"270","MA_Strucsize_Year_Mon(2013)_C_NT_mule_deer.jpg","Year ","NTM_P25",2004.73372781065,NA,NA,NA,0,"se","xy_mean_error"
"271","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P1",536.821705426357,NA,NA,NA,9.68992248062023,"se","xy_mean_error"
"272","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P1",1930.1775147929,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"273","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P2",538.759689922481,NA,NA,NA,11.6279069767443,"se","xy_mean_error"
"274","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P2",1945.56213017751,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"275","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P3",540.697674418605,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"276","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P3",1951.47928994083,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"277","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P4",538.759689922481,NA,NA,NA,9.68992248062023,"se","xy_mean_error"
"278","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P4",1956.80473372781,NA,NA,NA,0,"se","xy_mean_error"
"279","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P5",540.697674418605,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"280","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P5",1959.17159763314,NA,NA,NA,0,"se","xy_mean_error"
"281","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P6",532.945736434109,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"282","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P6",1960.3550295858,NA,NA,NA,0,"se","xy_mean_error"
"283","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P7",540.697674418605,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"284","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P7",1961.53846153846,NA,NA,NA,0,"se","xy_mean_error"
"285","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P8",531.007751937985,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"286","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P8",1962.13017751479,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"287","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P9",534.883713537408,NA,NA,NA,5.81395348837214,"se","xy_mean_error"
"288","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P9",1963.90532544379,NA,NA,NA,0,"se","xy_mean_error"
"289","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P10",529.069771138273,NA,NA,NA,7.75193798449618,"se","xy_mean_error"
"290","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P10",1965.68047337278,NA,NA,NA,0,"se","xy_mean_error"
"291","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P11",531.00774454516,NA,NA,NA,7.75193798449618,"se","xy_mean_error"
"292","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P11",1966.27218934911,NA,NA,NA,0,"se","xy_mean_error"
"293","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P12",534.883735715881,NA,NA,NA,11.6279069767442,"se","xy_mean_error"
"294","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P12",1967.45562130177,NA,NA,NA,0,"se","xy_mean_error"
"295","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P13",534.883735715881,NA,NA,NA,3.87596899224809,"se","xy_mean_error"
"296","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P13",1969.23076923077,NA,NA,NA,0,"se","xy_mean_error"
"297","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P14",542.635673700377,NA,NA,NA,7.75193798449607,"se","xy_mean_error"
"298","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P14",1971.00591715976,NA,NA,NA,0,"se","xy_mean_error"
"299","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P15",531.007766723633,NA,NA,NA,7.75193798449618,"se","xy_mean_error"
"300","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P15",1972.78106508876,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"301","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P16",531.007766723633,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"302","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P16",1975.73964497041,NA,NA,NA,0,"se","xy_mean_error"
"303","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P17",538.759704708129,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"304","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P17",1978.69822485207,NA,NA,NA,0,"se","xy_mean_error"
"305","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P18",523.255828739137,NA,NA,NA,5.81395348837214,"se","xy_mean_error"
"306","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P18",1981.0650887574,NA,NA,NA,0,"se","xy_mean_error"
"307","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P19",529.069737870564,NA,NA,NA,7.75193798449618,"se","xy_mean_error"
"308","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P19",1983.43195266272,NA,NA,NA,0.591715976331216,"se","xy_mean_error"
"309","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P20",532.945751219757,NA,NA,NA,9.68992248062011,"se","xy_mean_error"
"310","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P20",1985.79881656805,NA,NA,NA,0,"se","xy_mean_error"
"311","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P21",525.193813235261,NA,NA,NA,3.87596899224798,"se","xy_mean_error"
"312","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P21",1988.7573964497,NA,NA,NA,0,"se","xy_mean_error"
"313","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P22",531.007766723633,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"314","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P22",1991.12426035503,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"315","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P23",529.069782227509,NA,NA,NA,7.75193798449607,"se","xy_mean_error"
"316","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P23",1994.08284023669,NA,NA,NA,0,"se","xy_mean_error"
"317","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P24",534.883735715881,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"318","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P24",1996.44970414201,NA,NA,NA,0,"se","xy_mean_error"
"319","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P25",534.883735715881,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"320","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P25",2000,NA,NA,NA,0,"se","xy_mean_error"
"321","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P26",532.945751219757,NA,NA,NA,7.75193798449607,"se","xy_mean_error"
"322","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P26",2002.36686390533,NA,NA,NA,0,"se","xy_mean_error"
"323","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P27",529.069782227509,NA,NA,NA,7.75193798449607,"se","xy_mean_error"
"324","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P27",2003.55029585799,NA,NA,NA,0,"se","xy_mean_error"
"325","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Antler size (cm)","TM_P28",534.883735715881,NA,NA,NA,5.81395348837202,"se","xy_mean_error"
"326","MA_Strucsize_Year_Mon(2013)_C_T_mule_deer.jpg","Year","TM_P28",2005.91715976331,NA,NA,NA,0,"se","xy_mean_error"
"327","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P1",320.9302337685,NA,NA,NA,11.1627910277726,"se","xy_mean_error"
"328","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P1",1942.01183431953,NA,NA,NA,0,"se","xy_mean_error"
"329","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P2",311.627907912023,NA,NA,NA,8.37209327082945,"se","xy_mean_error"
"330","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P2",1956.21301775148,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"331","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P3",311.627907912023,NA,NA,NA,8.37209327082945,"se","xy_mean_error"
"332","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P3",1959.17159763314,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"333","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P4",308.837210155079,NA,NA,NA,6.51162809953399,"se","xy_mean_error"
"334","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P4",1962.72189349112,NA,NA,NA,0,"se","xy_mean_error"
"335","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P5",312.55814049767,NA,NA,NA,7.44186068518172,"se","xy_mean_error"
"336","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P5",1965.68047337278,NA,NA,NA,0,"se","xy_mean_error"
"337","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P6",314.418605668966,NA,NA,NA,6.51162809953405,"se","xy_mean_error"
"338","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P6",1969.23076923077,NA,NA,NA,0,"se","xy_mean_error"
"339","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P7",307.906977569432,NA,NA,NA,7.44186068518167,"se","xy_mean_error"
"340","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P7",1976.92307692308,NA,NA,NA,0,"se","xy_mean_error"
"341","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P8",308.837210155079,NA,NA,NA,10.232558442125,"se","xy_mean_error"
"342","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P8",1981.65680473373,NA,NA,NA,0.591715976331443,"se","xy_mean_error"
"343","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P9",310.697675326375,NA,NA,NA,8.37209327082951,"se","xy_mean_error"
"344","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P9",1985.79881656805,NA,NA,NA,0,"se","xy_mean_error"
"345","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P10",307.906977569432,NA,NA,NA,5.58139551388632,"se","xy_mean_error"
"346","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P10",1991.12426035503,NA,NA,NA,0,"se","xy_mean_error"
"347","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Antler size (cm)","TWT_P11",313.488373083318,NA,NA,NA,7.44186068518172,"se","xy_mean_error"
"348","MA_Strucsize_Year_Mon(2013)_C_White-Tdeer.jpg","Year","TWT_P11",1994.67455621302,NA,NA,NA,0,"se","xy_mean_error"
